User Name,Session Code,Trial Code,Unix Timestamp,Time Elapsed,Speed,X,Y,Z,Pitch,Yaw,Roll,Heading (Degrees),Heading (Cardinal),Vehicle
nick,p1ImZ273,GhE6rEWk,1725725063,35.06,44.43476656694912,-86.49811553955078,-83.42428588867188,-0.8304319381713867,-0.6798428297042847,88.56304931640625,-0.09429927915334702,88.56304931640625,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725063,35.55,42.139467002766146,-86.53429412841797,-74.06900024414062,-0.8659907579421997,0.019759736955165863,92.77814483642578,-0.4745787978172302,92.77814483642578,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725064,36.05,39.781829284995986,-87.0548095703125,-64.81487274169922,-0.7947291135787964,0.656674861907959,93.36204528808594,-0.028167735785245895,93.36204528808594,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725064,36.52,37.42293118081059,-87.42628479003906,-56.67939758300781,-0.674372136592865,0.7342658042907715,91.53643035888672,0.21570174396038055,91.53643035888672,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725064,37.02,33.76606212585215,-87.52635192871094,-48.151611328125,-0.5488408207893372,0.7000465393066406,89.98601531982422,0.10215158015489578,89.98601531982422,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725065,37.55,33.09882838482882,-87.67208099365234,-40.86250305175781,-0.44198232889175415,0.8403864502906799,92.24407196044922,-0.14126580953598022,92.24407196044922,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725065,38.02,35.61624277882775,-87.91650390625,-33.74042510986328,-0.33758845925331116,0.982331395149231,90.8653793334961,0.20127691328525543,90.8653793334961,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725066,38.51,39.163498492450806,-87.812255859375,-24.804269790649414,-0.20828010141849518,0.9318767786026001,88.59196472167969,0.09986108541488647,88.59196472167969,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725066,39.02,41.86615583270447,-87.75733184814453,-15.573360443115234,-0.09968238323926926,0.6877316832542419,90.90544128417969,-0.23748771846294403,90.90544128417969,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725067,39.56,42.43609713752206,-87.81769561767578,-6.312750339508057,-0.030973929911851883,0.353407621383667,89.4690170288086,0.02781548723578453,89.4690170288086,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725068,40.06,44.773722208022676,-87.60661315917969,3.4917519092559814,-0.002331962576135993,0.2512621581554413,87.75364685058594,0.19396448135375977,87.75364685058594,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725068,40.52,45.28805733710366,-87.14718627929688,12.988143920898438,0.010922202840447426,0.12583257257938385,86.2948989868164,0.16936901211738586,86.2948989868164,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725068,41.01,42.73121994705364,-86.35564422607422,23.448673248291016,0.05079768970608711,0.5394483208656311,84.6755142211914,0.3282310962677002,84.6755142211914,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725069,41.55,40.37507989406343,-85.61497497558594,32.514892578125,0.15085338056087494,0.9444580078125,86.81498718261719,-0.3087463080883026,86.81498718261719,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725069,42.01,38.18488797060644,-85.36863708496094,41.41063690185547,0.3376256227493286,1.4138081073760986,90.41683197021484,-0.3728637397289276,90.41683197021484,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725070,42.53,37.270830849510936,-85.60700225830078,49.25320816040039,0.5601392388343811,1.6435824632644653,93.04849243164062,-0.16790755093097687,93.04849243164062,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725071,43.05,36.01934722995036,-86.05120086669922,57.8356819152832,0.756356954574585,0.8079771995544434,92.8613510131836,0.053989749401807785,92.8613510131836,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725071,43.5,36.90801740677016,-86.3088150024414,65.8603515625,0.8327286243438721,0.23807306587696075,90.11632537841797,0.2983752489089966,90.11632537841797,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725071,44.02,39.834636825324054,-86.15673828125,73.9814453125,0.807133138179779,-0.41610193252563477,88.0641860961914,0.17890018224716187,88.0641860961914,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725072,44.53,40.25365825679056,-86.11649322509766,83.28112030029297,0.6633604764938354,-1.056152105331421,91.95012664794922,-0.39312735199928284,91.95012664794922,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725073,45.04,38.62797079726623,-86.4615707397461,92.15608215332031,0.5041845440864563,-1.0823322534561157,92.31267547607422,-0.09381100535392761,92.31267547607422,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725073,45.54,35.35840572251711,-86.72600555419922,100.43634796142578,0.3599088191986084,-1.20611572265625,91.40213775634766,-0.11462409794330597,91.40213775634766,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725074,46.05,36.73564024398689,-87.03630828857422,108.5048599243164,0.22029688954353333,-0.7899454832077026,93.2154312133789,-0.21865838766098022,93.2154312133789,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725074,46.5,40.39396084931704,-87.61678314208984,116.96338653564453,0.10696498304605484,-0.48105019330978394,94.36896514892578,-0.0928649753332138,94.36896514892578,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725074,47.01,43.304861570439755,-88.11084747314453,125.59100341796875,0.04723216965794563,0.06199762225151062,91.85710144042969,0.2442423701286316,91.85710144042969,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725075,47.54,41.2454659415109,-88.20579528808594,135.88131713867188,0.027008894830942154,-0.23190540075302124,88.54246520996094,0.3827999532222748,88.54246520996094,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725076,48.04,39.064557160365574,-87.84483337402344,144.8445587158203,0.00193614955060184,-0.1563771665096283,86.60856628417969,0.43164631724357605,86.60856628417969,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725076,48.56,36.21366492473316,-87.38481903076172,153.55531311035156,0.0001709365751594305,-0.14264166355133057,86.98986053466797,0.018125055357813835,86.98986053466797,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725077,49.06,35.5865076949366,-86.76235961914062,161.51315307617188,0.0004482650547288358,-0.022525962442159653,83.12142181396484,0.4335334002971649,83.12142181396484,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725077,49.5,35.2661179366535,-85.33905792236328,169.08822631835938,0.00045547488844022155,-0.005955924745649099,74.66800689697266,0.8571701645851135,74.66800689697266,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725077,50.0,36.6255644077729,-82.9195556640625,175.96791076660156,0.0004792023100890219,0.08295947313308716,65.73001861572266,0.9872667789459229,65.73001861572266,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725078,50.51,39.79744833792799,-78.30703735351562,184.23175048828125,0.000495529209729284,0.142764613032341,54.88505554199219,1.0451960563659668,54.88505554199219,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725078,51.01,41.80505092336888,-73.15518951416016,190.62486267089844,0.0004914474557153881,0.13041561841964722,45.44748306274414,1.180855393409729,45.44748306274414,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725079,51.51,40.62507474937026,-66.18726348876953,196.741455078125,0.00043830875074490905,-0.060453999787569046,34.44827651977539,1.3018945455551147,34.44827651977539,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725080,52.04,38.28482114107772,-58.1515007019043,201.4110870361328,0.000434684770880267,-0.07461298257112503,23.70714569091797,1.1729810237884521,23.70714569091797,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725080,52.52,35.549748634879755,-50.1912727355957,204.30775451660156,0.000434684770880267,-0.08987845480442047,14.786417961120605,0.9573507308959961,14.786417961120605,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725081,53.02,32.97757382472318,-43.27110290527344,205.73960876464844,0.00042316436883993447,-0.1276220828294754,8.12026309967041,0.7201420664787292,8.12026309967041,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725081,53.51,31.921063236620995,-35.69475173950195,206.52554321289062,0.00045799254439771175,-0.011290302500128746,3.9979546070098877,0.3429122567176819,3.9979546070098877,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725081,54.02,34.263346517556506,-28.91942596435547,206.89520263671875,0.0004944229149259627,0.1253749430179596,2.1300745010375977,0.21956180036067963,2.1300745010375977,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725082,54.56,37.77126233604471,-20.110416412353516,206.97634887695312,0.0004994964692741632,0.15264105796813965,-1.3819580078125,0.3314588665962219,-1.3819580078125,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725083,55.02,40.54346097960004,-12.018009185791016,206.60516357421875,0.0004960250807926059,0.14417162537574768,-4.016205787658691,0.28679022192955017,-4.016205787658691,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725083,55.51,42.768042034443816,-2.2794127464294434,205.89263916015625,0.0004884719965048134,0.11014362424612045,-4.401857376098633,0.06208797171711922,-4.401857376098633,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725083,56.01,41.49448725016543,7.188724994659424,205.16415405273438,0.00044193267240189016,-0.0656176209449768,-4.383271217346191,-0.0009155271109193563,-4.383271217346191,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725084,56.52,39.41353305175945,15.714831352233887,204.5629425048828,0.0004353713884484023,-0.0966198518872261,-3.344543933868408,-0.143341064453125,-3.344543933868408,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725084,57.0,39.479464487957095,24.847509384155273,204.31695556640625,0.0004704665916506201,0.03530524671077728,0.7288698554039001,-0.396087646484375,0.7288698554039001,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725085,57.51,41.314781004505654,34.12039566040039,204.5069122314453,0.021718597039580345,0.4055083096027374,1.3828508853912354,-0.0663146898150444,1.3828508853912354,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725086,58.04,43.12699415861632,43.08832931518555,204.6225128173828,0.10164748877286911,0.8224435448646545,-0.735931396484375,0.27684926986694336,-0.735931396484375,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725086,58.51,44.34296574509975,53.32984924316406,204.2770538330078,0.2667897343635559,1.20283043384552,-2.797241687774658,0.1413106769323349,-2.797241687774658,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725086,59.01,45.10670500493662,62.36164474487305,203.89401245117188,0.4643898606300354,1.3442835807800293,-1.400390386581421,-0.2098388671875,-1.400390386581421,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725087,59.55,46.143440345769605,73.25430297851562,203.87074279785156,0.7076547145843506,1.336913824081421,1.7571699619293213,-0.3169555962085724,1.7571699619293213,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725087,60.0,44.47505713551906,83.55494689941406,204.31744384765625,0.936799168586731,1.1959182024002075,3.4953324794769287,-0.14163203537464142,3.4953324794769287,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725088,60.51,41.90877961587905,93.3622817993164,204.8944854736328,1.1549718379974365,1.174587607383728,2.691599130630493,0.1752423346042633,2.691599130630493,N,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725088,61.01,42.70228398334552,102.73983764648438,205.15013122558594,1.3636481761932373,1.348641276359558,0.38030359148979187,0.23469072580337524,0.38030359148979187,N,Dodge Charger 2020
